Date, Open, High, Low, Close
02/02/10, 20432.96, 20533.96, 20181.28, 20272.18
02/01/10, 19987.67, 20254.24, 19845.93, 20243.75
01/29/10, 20026.52, 20327.69, 19916.34, 20121.99
01/28/10, 20202.33, 20437.56, 20170.15, 20356.37
01/27/10, 20185.80, 20340.82, 19923.55, 20033.07
01/26/10, 20560.11, 20560.11, 20046.60, 20109.33
01/25/10, 20447.79, 20619.70, 20422.67, 20598.55
01/22/10, 20519.00, 20738.99, 20250.36, 20726.18
01/21/10, 21192.83, 21272.26, 20828.24, 20862.67
01/20/10, 21543.25, 21561.56, 21171.30, 21286.17
01/19/10, 21481.11, 21681.69, 21335.60, 21677.98
01/18/10, 21418.34, 21645.68, 21320.97, 21460.01
01/15/10, 21715.09, 21788.85, 21581.07, 21654.16
01/14/10, 21871.01, 21988.93, 21707.10, 21716.95
01/13/10, 21990.68, 22012.04, 21688.17, 21748.60
01/12/10, 22378.23, 22476.12, 22192.98, 22326.64
01/11/10, 22524.18, 22671.92, 22373.96, 22411.52
01/08/10, 22282.75, 22443.22, 22206.16, 22296.75
01/07/10, 22548.03, 22548.03, 22169.61, 22269.45
01/06/10, 22357.46, 22514.79, 22277.13, 22416.67
01/05/10, 22092.15, 22297.04, 21987.27, 22279.58
01/04/10, 21860.04, 22024.83, 21689.22, 21823.28
12/31/09, 21654.25, 21886.32, 21587.48, 21872.50
12/30/09, 21469.33, 21620.74, 21320.11, 21496.62
12/29/09, 21544.44, 21608.98, 21392.90, 21499.44
12/28/09, 21622.13, 21739.39, 21474.11, 21480.22
12/24/09, 21378.79, 21591.99, 21357.29, 21517.00
12/23/09, 21115.88, 21339.18, 21017.02, 21328.74
12/22/09, 21151.85, 21229.71, 21029.28, 21092.04
12/21/09, 21110.24, 21178.45, 20932.77, 20948.10
12/18/09, 21162.43, 21281.91, 21078.20, 21175.88
12/17/09, 21665.79, 21665.79, 21218.90, 21347.63
12/16/09, 21840.25, 21907.29, 21517.59, 21611.74
12/15/09, 22032.16, 22032.16, 21779.92, 21813.92
12/14/09, 21638.97, 22225.77, 21546.53, 22085.75
12/11/09, 21796.83, 22143.84, 21796.83, 21902.11
12/10/09, 21939.12, 21981.38, 21565.58, 21700.04
12/09/09, 21905.80, 22034.81, 21658.27, 21741.76
12/08/09, 22306.17, 22306.17, 22055.02, 22060.52
12/07/09, 22387.23, 22476.62, 22256.11, 22324.96
12/04/09, 22400.49, 22528.84, 22240.86, 22498.15
12/03/09, 22503.68, 22593.72, 22333.67, 22553.87
12/02/09, 22402.51, 22439.36, 22266.69, 22289.57
12/01/09, 21813.42, 22130.75, 21789.41, 22113.15
11/30/09, 21687.69, 21924.08, 21687.69, 21821.50
11/27/09, 21623.92, 21685.13, 21002.49, 21134.50
11/26/09, 22580.25, 22580.25, 22108.26, 22210.41
11/25/09, 22505.93, 22638.89, 22336.07, 22611.80
11/24/09, 22697.62, 22813.93, 22395.38, 22423.14
11/23/09, 22541.69, 22794.13, 22490.34, 22771.39
11/20/09, 22486.56, 22584.55, 22376.36, 22455.84
11/19/09, 22894.84, 22894.84, 22587.18, 22643.16
11/18/09, 22974.36, 23099.57, 22645.74, 22840.33
11/17/09, 23000.37, 23000.37, 22798.02, 22914.15
11/16/09, 22789.99, 22998.85, 22770.69, 22943.98
11/13/09, 22381.34, 22585.53, 22343.99, 22553.63
11/12/09, 22660.47, 22707.36, 22359.09, 22397.57
11/11/09, 22534.14, 22643.66, 22396.04, 22627.21
11/10/09, 22556.56, 22556.56, 22200.24, 22268.16
11/09/09, 22004.51, 22214.85, 21941.62, 22207.55
11/06/09, 21866.72, 21931.36, 21780.57, 21829.72
11/05/09, 21405.06, 21549.10, 21372.99, 21479.08
11/04/09, 21396.50, 21699.84, 21360.66, 21614.77
11/03/09, 21598.63, 21684.73, 21223.42, 21240.06
11/02/09, 21194.12, 21632.90, 21130.90, 21620.19
10/30/09, 21720.41, 21953.59, 21720.41, 21752.87
10/29/09, 21290.09, 21346.55, 21134.33, 21264.99
10/28/09, 22004.55, 22149.04, 21740.33, 21761.58
10/27/09, 22016.79, 22277.06, 22016.79, 22169.59
10/23/09, 22438.90, 22620.01, 22407.40, 22589.73
10/22/09, 22237.37, 22266.74, 22002.79, 22210.52
10/21/09, 22299.65, 22407.14, 22200.64, 22318.11
10/20/09, 22260.41, 22451.62, 22260.41, 22384.96
10/19/09, 21761.83, 22250.23, 21761.83, 22200.46
10/16/09, 22138.06, 22143.01, 21899.17, 21929.90
10/15/09, 22209.19, 22250.35, 21971.48, 21999.08
10/14/09, 21564.33, 21893.42, 21562.66, 21886.48
10/13/09, 21371.82, 21679.15, 21371.82, 21467.36
10/12/09, 21623.33, 21623.33, 21262.71, 21299.35
10/09/09, 21572.70, 21572.70, 21421.77, 21499.44
10/08/09, 21418.27, 21524.05, 21284.42, 21492.90
10/07/09, 21074.98, 21343.75, 21072.59, 21241.59
10/06/09, 20509.64, 20824.13, 20509.64, 20811.53
10/05/09, 20342.58, 20489.95, 20305.06, 20429.07
10/02/09, 20380.23, 20470.92, 20323.59, 20375.49
09/30/09, 20981.13, 21090.49, 20792.98, 20955.25
09/29/09, 20889.81, 21087.25, 20889.81, 21013.17
09/28/09, 20798.52, 20829.51, 20534.82, 20588.41
09/25/09, 20810.81, 21065.73, 20766.46, 21024.40
09/24/09, 21386.47, 21399.23, 20963.37, 21050.73
09/23/09, 21655.62, 21742.39, 21524.33, 21595.52
09/22/09, 21556.69, 21704.14, 21491.69, 21701.14
09/21/09, 21574.94, 21730.71, 21457.35, 21472.85
09/18/09, 21640.97, 21765.98, 21515.93, 21623.45
09/17/09, 21674.71, 21929.79, 21636.52, 21768.51
09/16/09, 21086.75, 21403.13, 20950.38, 21402.92
09/15/09, 21049.22, 21049.22, 20819.93, 20866.37
09/14/09, 20841.51, 21045.00, 20821.59, 20932.20
09/11/09, 21122.31, 21306.11, 20980.15, 21161.42
09/10/09, 21131.08, 21322.55, 21020.92, 21069.56
09/09/09, 21085.09, 21085.09, 20825.16, 20851.04
09/08/09, 20617.40, 21133.71, 20617.40, 21069.81
09/07/09, 20502.85, 20667.58, 20446.16, 20629.31
09/04/09, 19830.02, 20413.61, 19744.45, 20318.62
09/03/09, 19526.89, 19823.03, 19526.89, 19761.68
09/02/09, 19560.27, 19611.07, 19425.86, 19522.00
09/01/09, 19961.74, 19961.74, 19734.27, 19872.30
08/31/09, 19827.13, 19827.13, 19592.07, 19724.19
08/28/09, 20409.13, 20409.13, 20004.70, 20098.62
08/27/09, 20289.34, 20364.40, 20147.34, 20242.75
08/26/09, 20542.76, 20576.60, 20401.74, 20456.32
08/25/09, 20246.79, 20476.25, 20143.51, 20435.24
08/24/09, 20649.96, 20649.96, 20433.61, 20535.94
08/21/09, 20288.56, 20439.42, 20002.78, 20199.02
08/20/09, 20282.72, 20465.22, 20196.33, 20328.86
08/19/09, 20195.09, 20352.94, 19824.86, 19954.23
08/18/09, 20125.55, 20409.19, 19916.28, 20306.27
08/17/09, 20467.30, 20471.77, 20058.10, 20137.65
08/14/09, 21023.96, 21037.17, 20639.56, 20893.33
08/13/09, 20767.86, 20943.86, 20746.92, 20861.30
08/12/09, 20725.90, 20725.90, 20417.76, 20435.24
08/11/09, 20774.97, 21088.07, 20733.34, 21074.21
08/10/09, 20758.52, 21010.47, 20730.41, 20929.52
08/07/09, 20708.12, 20759.56, 20316.78, 20375.37
08/06/09, 20484.34, 20904.93, 20339.87, 20899.24
08/05/09, 20779.77, 20995.81, 20436.65, 20494.77
08/04/09, 21196.75, 21196.75, 20748.61, 20796.43
08/03/09, 20582.68, 20816.61, 20449.19, 20807.26
07/31/09, 20546.07, 20712.66, 20474.05, 20573.33
07/30/09, 20150.26, 20359.79, 19955.32, 20234.08
07/29/09, 20404.51, 20542.61, 19787.48, 20135.50
07/28/09, 20261.94, 20664.48, 20109.55, 20624.54
07/27/09, 20170.73, 20385.69, 20096.17, 20251.62
07/24/09, 20063.93, 20063.93, 19715.15, 19982.79
07/23/09, 19431.92, 19824.18, 19415.37, 19817.70
07/22/09, 19560.42, 19641.75, 19224.05, 19248.17
07/21/09, 19601.86, 19601.86, 19295.23, 19501.73
07/20/09, 19005.19, 19506.42, 18960.54, 19502.37
07/17/09, 18551.91, 18855.86, 18457.42, 18805.66
07/16/09, 18688.87, 18700.60, 18303.58, 18361.87
07/15/09, 18042.59, 18289.00, 18030.10, 18258.66
07/14/09, 17631.67, 17896.36, 17581.43, 17885.73
07/13/09, 17612.45, 17612.45, 17185.96, 17254.63
07/10/09, 17800.05, 17851.22, 17645.55, 17708.42
07/09/09, 17793.61, 17836.95, 17509.28, 17790.59
07/08/09, 17652.98, 17819.31, 17493.62, 17721.07
07/07/09, 17943.49, 18159.99, 17821.71, 17862.27
07/06/09, 18020.10, 18258.26, 17897.68, 17979.41
07/03/09, 17961.18, 18234.24, 17894.81, 18203.40
07/02/09, 18780.96, 18780.96, 18053.10, 18178.05
06/30/09, 18883.24, 18883.24, 18364.81, 18378.73
06/29/09, 18561.11, 18687.36, 18451.76, 18528.51
06/26/09, 18408.37, 18688.11, 18360.71, 18600.26
06/25/09, 18140.16, 18340.91, 18069.37, 18275.03
06/24/09, 17583.35, 17912.07, 17484.06, 17892.15
06/23/09, 17577.73, 17682.87, 17375.96, 17538.37
06/22/09, 17906.39, 18398.92, 17906.39, 18059.55
06/19/09, 17936.33, 18015.11, 17759.86, 17920.93
06/18/09, 17955.68, 18069.76, 17655.82, 17776.66
06/17/09, 17984.83, 18255.13, 17833.77, 18084.60
06/16/09, 18235.97, 18314.96, 17859.74, 18165.50
06/15/09, 18712.06, 18872.74, 18433.30, 18498.96
06/12/09, 19034.79, 19161.97, 18707.19, 18889.68
06/11/09, 18578.89, 18883.24, 18564.87, 18791.03
06/10/09, 18339.91, 18789.85, 18258.16, 18785.66
06/09/09, 18450.64, 18475.51, 17710.45, 18058.49
06/08/09, 18521.79, 18636.15, 18236.05, 18253.39
06/05/09, 18674.48, 18722.49, 18406.86, 18679.53
06/04/09, 18417.90, 18522.39, 18108.80, 18502.77
06/03/09, 18616.94, 18967.39, 18508.30, 18576.47
06/02/09, 18916.61, 18916.61, 18300.62, 18389.08
06/01/09, 18499.92, 18895.80, 18415.41, 18888.59
05/29/09, 18027.93, 18227.79, 17833.74, 18171.00
05/27/09, 17395.61, 17984.02, 17347.89, 17885.27
05/26/09, 17050.34, 17283.89, 16977.71, 16991.56
05/25/09, 16999.05, 17264.42, 16789.00, 17121.82
05/22/09, 17169.57, 17299.26, 16740.27, 17062.52
05/21/09, 17291.44, 17415.26, 17172.64, 17199.49
05/20/09, 17486.39, 17611.00, 17362.37, 17475.84
05/19/09, 17454.23, 17588.93, 17376.43, 17544.03
05/18/09, 16468.71, 17062.49, 16334.36, 17022.91
05/15/09, 16818.81, 16953.41, 16736.18, 16790.70
05/14/09, 16630.33, 16630.33, 16422.28, 16541.69
05/13/09, 17097.82, 17372.15, 17014.86, 17059.62
05/12/09, 16996.21, 17239.65, 16908.06, 17153.64
05/11/09, 17381.00, 17685.64, 17032.44, 17087.95
05/08/09, 17149.31, 17442.96, 16970.20, 17389.87
05/07/09, 17278.31, 17327.52, 16880.60, 17217.89
05/06/09, 16348.76, 16885.92, 16268.03, 16834.57
05/05/09, 16572.00, 16580.54, 16295.86, 16430.08
05/04/09, 15869.28, 16387.12, 15855.24, 16381.05
04/30/09, 15369.11, 15587.29, 15204.10, 15520.99
04/29/09, 14767.92, 14983.66, 14714.51, 14956.95
04/28/09, 15057.25, 15078.63, 14457.99, 14555.11
04/27/09, 15160.69, 15160.69, 14798.90, 14840.42
04/24/09, 15217.37, 15367.48, 15062.29, 15258.85
04/23/09, 14958.24, 15222.20, 14867.59, 15214.46
04/22/09, 15328.83, 15396.28, 14830.59, 14878.45
04/21/09, 15065.59, 15332.27, 15065.59, 15285.89
04/20/09, 15574.32, 15878.40, 15382.96, 15750.91
04/17/09, 15956.46, 15956.46, 15541.31, 15601.27
04/16/09, 15928.82, 15977.13, 15517.39, 15582.99
04/15/09, 15344.59, 15669.85, 15213.39, 15669.62
04/14/09, 15302.14, 15596.34, 15140.39, 15580.16
04/09/09, 14677.85, 14987.41, 14656.16, 14901.41
04/08/09, 14715.70, 14715.70, 14276.35, 14474.86
04/07/09, 14922.09, 14994.76, 14743.71, 14928.97
04/06/09, 14920.84, 15147.06, 14778.51, 14998.04
04/03/09, 14547.52, 14644.82, 14392.19, 14545.69
04/02/09, 13963.34, 14533.34, 13953.56, 14521.97
04/01/09, 13746.18, 13788.41, 13411.79, 13519.54
03/31/09, 13545.36, 13696.69, 13428.31, 13576.02
03/30/09, 13893.15, 13893.15, 13413.48, 13456.33
03/27/09, 14257.56, 14257.56, 13955.66, 14119.50
03/26/09, 13821.28, 14132.09, 13819.10, 14108.98
03/25/09, 13754.77, 13892.88, 13567.45, 13622.11
03/24/09, 13773.17, 13952.98, 13538.16, 13910.34
03/23/09, 13001.55, 13451.02, 13001.55, 13447.42
03/20/09, 13157.90, 13157.90, 12797.10, 12833.51
03/19/09, 13205.17, 13205.17, 12947.90, 13130.92
03/18/09, 13052.95, 13167.20, 13020.80, 13117.17
03/17/09, 12948.85, 13226.31, 12854.05, 12878.09
03/16/09, 12657.87, 12976.71, 12615.45, 12976.71
03/13/09, 12395.18, 12525.80, 12303.70, 12525.80
03/12/09, 11905.47, 12040.84, 11848.50, 12001.53
03/11/09, 12228.22, 12228.22, 11904.61, 11930.66
03/10/09, 11542.88, 11747.11, 11542.88, 11694.05
03/09/09, 11872.46, 11927.89, 11344.58, 11344.58
03/06/09, 12041.82, 12146.16, 11921.52, 11921.52
03/05/09, 12488.33, 12488.33, 12163.55, 12211.24
03/04/09, 11880.17, 12423.69, 11880.17, 12331.15
03/03/09, 11967.07, 12192.35, 11849.17, 12033.88
03/02/09, 12522.61, 12576.45, 12296.86, 12317.46
02/27/09, 12929.99, 13032.30, 12799.81, 12811.57
02/26/09, 13070.41, 13071.58, 12691.96, 12894.94
02/25/09, 12979.86, 13148.31, 12858.28, 13005.08
02/24/09, 12789.29, 12814.37, 12634.84, 12798.52
02/23/09, 12777.96, 13207.98, 12777.96, 13175.10
02/20/09, 12719.14, 12816.79, 12669.57, 12699.17
02/19/09, 12873.10, 13055.72, 12788.08, 13023.36
02/18/09, 12783.79, 13031.28, 12712.33, 13016.00
02/17/09, 13195.51, 13195.51, 12933.91, 12945.40
02/16/09, 13559.82, 13559.82, 13257.35, 13455.88
02/13/09, 13314.81, 13576.32, 13314.02, 13554.67
02/12/09, 13439.58, 13478.66, 13174.01, 13228.30
02/11/09, 13546.14, 13600.02, 13363.06, 13539.21
02/10/09, 13787.12, 13976.31, 13663.41, 13880.64
02/09/09, 13865.59, 13865.59, 13561.54, 13769.06
02/06/09, 13535.76, 13660.24, 13322.62, 13655.04
02/05/09, 13084.79, 13492.53, 13018.64, 13178.90
02/04/09, 13029.42, 13108.74, 12975.30, 13063.89
02/03/09, 12991.49, 13065.97, 12729.04, 12776.89
02/02/09, 13194.00, 13239.50, 12733.35, 12861.49
01/30/09, 12958.08, 13390.12, 12899.57, 13278.21
01/29/09, 13560.07, 13560.07, 13109.27, 13154.43
01/23/09, 12542.01, 12734.80, 12469.84, 12578.60
01/22/09, 12844.37, 12895.25, 12657.10, 12657.99
01/21/09, 12534.60, 12762.54, 12439.13, 12583.63
01/20/09, 12854.40, 13160.87, 12816.25, 12959.77
01/19/09, 13414.09, 13519.18, 13097.50, 13339.99
01/16/09, 13278.97, 13423.24, 13113.45, 13255.51
01/15/09, 13136.23, 13300.75, 12904.05, 13242.96
01/14/09, 13807.03, 14019.03, 13674.96, 13704.61
01/13/09, 13930.27, 14118.93, 13644.54, 13668.05
01/12/09, 14312.26, 14312.26, 13895.04, 13971.00
01/09/09, 14530.83, 14673.60, 14297.41, 14377.44
01/08/09, 14755.81, 14755.81, 14334.15, 14415.91
01/07/09, 15759.53, 15763.55, 14976.74, 14987.46
01/06/09, 15612.47, 15651.61, 15367.93, 15509.51
01/05/09, 15349.33, 15563.31, 15128.32, 15563.31
01/02/09, 14448.22, 15042.81, 14412.12, 15042.81
12/31/08, 14377.51, 14527.10, 14302.15, 14387.48
12/30/08, 14476.74, 14513.48, 14189.08, 14235.50
12/29/08, 14080.86, 14332.02, 13924.32, 14328.48
12/24/08, 13855.89, 14300.70, 13855.89, 14184.14
12/23/08, 14472.03, 14491.75, 14084.86, 14220.79
12/22/08, 15177.12, 15227.43, 14622.39, 14622.39
12/19/08, 15235.22, 15444.28, 15014.98, 15127.51
12/18/08, 15335.30, 15548.26, 15301.16, 15497.81
12/17/08, 15544.97, 15557.45, 15179.38, 15460.52
12/16/08, 15018.46, 15217.25, 14819.73, 15130.21
12/15/08, 15363.49, 15386.90, 15007.42, 15046.95
12/12/08, 15287.70, 15393.09, 14479.23, 14758.39
12/11/08, 15533.62, 15781.05, 15337.73, 15613.90
12/10/08, 14946.00, 15578.96, 14946.00, 15577.74
12/09/08, 15032.33, 15205.32, 14717.47, 14753.22
12/08/08, 14303.25, 15044.87, 14303.25, 15044.87
12/05/08, 13718.92, 13875.14, 13656.92, 13846.09
12/04/08, 13857.29, 13883.87, 13459.61, 13509.78
12/03/08, 13598.60, 13778.05, 13573.43, 13588.66
12/02/08, 13373.02, 13513.50, 13344.60, 13405.85
12/01/08, 13775.28, 14253.66, 13659.44, 14108.84
11/28/08, 13550.29, 13896.49, 13550.29, 13888.24
11/27/08, 13901.45, 13930.91, 13332.93, 13552.06
11/26/08, 12990.35, 13369.45, 12990.35, 13369.45
11/25/08, 13012.00, 13090.88, 12767.44, 12878.60
11/24/08, 12239.49, 12707.23, 12239.49, 12457.94
11/21/08, 11814.81, 13048.50, 11814.81, 12659.20
11/20/08, 12170.98, 12298.56, 11976.88, 12298.56
11/19/08, 12827.37, 13179.33, 12738.53, 12815.80
11/18/08, 13298.88, 13363.57, 12676.28, 12915.89
11/17/08, 13584.35, 13738.12, 13277.64, 13529.53
11/14/08, 13749.53, 13749.53, 13493.86, 13542.66
11/13/08, 13068.93, 13373.11, 12943.11, 13221.35
11/12/08, 14155.26, 14256.06, 13626.31, 13939.09
11/11/08, 14322.95, 14853.83, 13926.71, 14040.90
11/10/08, 15033.18, 15147.96, 14453.62, 14744.63
11/07/08, 13273.09, 14254.22, 13273.09, 14243.43
11/06/08, 14081.76, 14081.76, 13674.07, 13790.04
11/05/08, 15045.53, 15317.83, 14750.04, 14840.16
11/04/08, 14337.62, 14539.59, 13853.16, 14384.34
11/03/08, 14436.03, 14889.13, 14272.17, 14344.37
10/31/08, 14037.37, 14122.78, 13517.42, 13968.67
10/30/08, 13280.44, 14329.85, 13280.44, 14329.85
10/29/08, 12807.35, 13307.42, 12333.94, 12702.07
10/28/08, 11154.57, 12596.29, 11133.94, 12596.29
10/27/08, 12372.75, 12736.85, 10676.29, 11015.84
10/24/08, 13478.63, 13478.63, 12618.38, 12618.38
10/23/08, 13596.31, 14032.25, 13403.35, 13760.49
10/22/08, 14878.21, 15161.69, 14038.41, 14266.60
10/21/08, 15616.96, 15616.96, 14884.07, 15041.17
10/20/08, 14691.90, 15472.68, 14691.79, 15323.01
10/17/08, 15081.46, 15300.07, 14554.21, 14554.21
10/16/08, 14902.34, 15230.52, 14578.54, 15230.52
10/15/08, 16609.09, 16609.09, 15961.92, 15998.30
10/14/08, 17141.05, 17141.05, 16615.01, 16832.88
10/13/08, 15156.16, 16376.42, 14754.64, 16312.16
10/10/08, 14717.52, 14910.55, 14398.54, 14796.87
10/09/08, 15598.24, 15990.20, 15550.86, 15943.24
10/08/08, 16107.98, 16422.52, 15431.73, 15431.73
10/06/08, 17156.21, 17241.78, 16790.86, 16803.76
10/03/08, 17788.99, 17926.14, 17682.40, 17682.40
10/02/08, 17870.43, 18285.68, 17631.70, 18211.11
09/30/08, 16898.33, 18029.77, 16799.29, 18016.21
09/29/08, 18742.25, 18742.25, 17796.34, 17880.68
09/26/08, 18909.59, 18936.94, 18500.11, 18682.09
09/25/08, 19003.22, 19248.72, 18870.11, 18934.43
09/24/08, 18954.32, 19291.02, 18862.90, 18961.99
09/23/08, 19178.49, 19302.76, 18872.85, 18872.85
09/22/08, 19869.02, 19869.02, 19137.67, 19632.20
09/19/08, 18878.26, 19327.73, 18588.11, 19327.73
09/18/08, 17120.23, 17849.97, 16283.72, 17632.46
09/17/08, 18691.30, 18699.18, 17637.19, 17637.19
09/16/08, 18325.65, 18538.51, 18019.20, 18300.61
09/12/08, 19432.72, 19525.55, 19157.73, 19352.90
09/11/08, 19854.82, 19854.82, 19220.28, 19388.72
09/10/08, 20114.86, 20283.99, 19951.36, 19999.78
09/09/08, 20439.47, 20543.15, 20299.97, 20491.11
09/08/08, 20840.69, 20840.69, 20637.99, 20794.27
09/05/08, 19833.87, 19987.15, 19708.39, 19933.28
09/04/08, 20545.38, 20621.48, 20356.51, 20389.48
09/03/08, 20964.75, 20964.75, 20526.73, 20585.06
09/02/08, 20956.94, 21066.58, 20595.59, 21042.46
09/01/08, 20999.32, 21031.08, 20844.15, 20906.31
08/29/08, 21289.70, 21474.31, 21223.99, 21261.89
08/28/08, 21546.94, 21546.94, 20857.03, 20972.29
08/27/08, 21104.56, 21464.72, 21104.56, 21464.72
08/26/08, 20849.08, 21173.56, 20785.80, 21056.66
08/25/08, 20739.48, 21108.25, 20739.48, 21104.79
08/21/08, 20762.65, 20762.65, 20350.48, 20392.06
08/20/08, 20388.79, 20971.19, 20388.79, 20931.26
08/19/08, 20675.75, 20902.51, 20484.37, 20484.37
08/18/08, 21163.01, 21206.60, 20751.14, 20930.67
08/15/08, 21383.71, 21383.71, 20994.54, 21160.58
08/14/08, 21302.70, 21453.48, 21109.01, 21392.71
08/13/08, 21270.86, 21665.75, 21223.38, 21293.32
08/12/08, 21992.18, 22309.33, 21640.89, 21640.89
08/11/08, 22020.54, 22235.51, 21859.34, 21859.34
08/08/08, 21997.64, 22230.55, 21690.60, 21885.21
08/07/08, 22403.26, 22424.54, 21915.28, 22104.20
08/05/08, 22225.06, 22225.06, 21739.22, 21949.75
08/04/08, 22630.59, 22713.58, 22425.13, 22514.92
08/01/08, 22497.90, 22881.27, 22207.31, 22862.60
07/31/08, 22878.76, 22878.76, 22695.73, 22731.10
07/30/08, 22637.33, 22751.04, 22573.18, 22690.60
07/29/08, 22265.93, 22265.93, 22089.09, 22258.00
07/28/08, 22801.85, 22862.03, 22619.23, 22687.21
07/25/08, 22751.51, 22843.20, 22542.08, 22740.71
07/24/08, 23330.89, 23369.05, 23062.62, 23087.72
07/23/08, 22900.77, 23134.55, 22871.04, 23134.55
07/22/08, 22430.59, 22690.74, 22393.14, 22527.48
07/21/08, 22523.28, 22645.52, 22455.01, 22532.90
07/18/08, 22010.94, 22010.94, 21677.15, 21874.19
07/17/08, 21825.24, 21892.53, 21672.27, 21734.72
07/16/08, 20988.74, 21334.38, 20988.74, 21223.50
07/15/08, 21644.04, 21644.04, 21077.24, 21174.77
07/14/08, 22205.00, 22360.29, 21871.60, 22014.46
07/11/08, 21834.64, 22225.38, 21761.04, 22184.55
07/10/08, 21562.07, 22020.66, 21498.87, 21821.78
07/09/08, 21740.86, 21954.17, 21531.97, 21805.81
07/08/08, 21632.70, 21684.21, 21098.84, 21220.81
07/07/08, 21402.70, 21916.21, 21402.70, 21913.06
07/04/08, 21402.17, 21534.05, 21344.85, 21423.82
07/03/08, 21389.49, 21742.07, 21163.57, 21242.78
07/02/08, 21785.39, 21938.20, 21555.53, 21704.45
06/30/08, 22237.92, 22237.92, 21997.69, 22102.01
06/27/08, 21901.27, 22201.47, 21773.67, 22042.35
06/26/08, 22742.54, 22885.35, 22441.47, 22455.67
06/25/08, 22745.17, 22827.56, 22567.93, 22635.16
06/24/08, 22697.26, 22731.49, 22456.02, 22456.02
06/23/08, 22516.14, 22830.43, 22384.58, 22714.96
06/20/08, 22817.99, 23411.63, 22745.60, 22745.60
06/19/08, 22849.36, 22999.67, 22733.78, 22797.61
06/18/08, 23114.45, 23492.21, 22946.96, 23325.80
06/17/08, 23008.08, 23128.58, 22872.33, 23057.99
06/16/08, 22814.17, 23232.99, 22814.17, 23029.69
06/13/08, 22920.77, 22984.09, 22592.30, 22592.30
06/12/08, 22820.89, 23023.86, 22695.10, 23023.86
06/11/08, 23288.96, 23486.17, 23178.02, 23327.60
06/10/08, 23689.16, 23741.09, 23343.19, 23375.52
06/06/08, 24505.60, 24524.59, 24392.82, 24402.18
06/05/08, 24150.53, 24321.66, 24003.98, 24255.29
06/04/08, 24327.72, 24462.58, 24123.25, 24123.25
06/03/08, 24556.18, 24590.60, 24254.93, 24375.76
06/02/08, 24542.29, 24923.28, 24453.79, 24831.36
05/30/08, 24448.37, 24585.78, 24289.85, 24533.12
05/29/08, 24542.10, 24542.10, 24222.05, 24383.99
05/28/08, 24209.03, 24338.68, 24178.71, 24249.51
05/27/08, 24239.05, 24441.07, 24221.28, 24282.04
05/26/08, 24234.35, 24331.69, 24100.31, 24127.31
05/23/08, 25085.35, 25128.44, 24693.55, 24714.07
05/22/08, 24984.28, 25057.54, 24700.49, 25043.12
05/21/08, 24828.04, 25498.09, 24820.17, 25460.29
05/20/08, 25692.27, 25702.87, 25042.09, 25169.46
05/19/08, 25592.21, 25822.00, 25592.21, 25742.23
05/16/08, 25665.64, 25748.33, 25533.60, 25618.86
05/15/08, 25719.02, 25736.56, 25208.22, 25513.71
05/14/08, 25461.37, 25546.78, 25108.06, 25533.48
05/13/08, 25190.18, 25601.55, 25032.17, 25552.77
05/09/08, 25401.91, 25483.76, 24911.33, 25063.17
05/08/08, 25442.52, 25616.95, 25353.51, 25449.79
05/07/08, 26377.99, 26377.99, 25471.19, 25610.21
05/06/08, 26084.61, 26314.99, 26072.62, 26262.13
05/05/08, 26321.61, 26387.37, 26118.61, 26183.95
05/02/08, 26324.97, 26374.09, 26173.82, 26241.02
04/30/08, 25998.27, 26066.50, 25731.64, 25755.35
04/29/08, 25661.96, 26038.58, 25633.47, 25914.15
04/28/08, 25613.17, 25717.43, 25567.59, 25666.29
04/25/08, 25852.97, 25852.97, 25437.82, 25516.78
04/24/08, 25776.29, 25861.68, 25603.57, 25680.78
04/23/08, 25000.49, 25361.29, 24919.73, 25289.24
04/22/08, 24460.64, 24965.74, 24413.25, 24939.15
04/21/08, 24821.00, 24887.11, 24668.28, 24721.67
04/18/08, 24234.53, 24400.87, 24107.24, 24197.78
04/17/08, 24369.86, 24442.07, 24150.51, 24258.96
04/16/08, 24075.68, 24194.18, 23749.68, 23878.35
04/15/08, 23950.40, 24043.89, 23613.49, 23901.33
04/14/08, 23968.04, 24070.26, 23753.04, 23811.20
04/11/08, 24442.27, 24681.46, 24322.11, 24667.79
04/10/08, 24101.41, 24214.57, 23905.58, 24187.10
04/09/08, 24293.42, 24492.03, 23921.15, 23984.57
04/08/08, 24507.07, 24557.43, 24212.60, 24311.69
04/07/08, 24484.83, 24642.02, 24269.55, 24578.76
04/03/08, 23947.55, 24334.19, 23937.31, 24264.63
04/02/08, 24133.77, 24195.32, 23858.89, 23872.43
04/01/08, 23084.93, 23305.71, 22700.50, 23137.46
03/31/08, 22997.04, 23077.84, 22700.84, 22849.20
03/28/08, 22750.31, 23313.88, 22721.22, 23285.95
03/27/08, 22312.57, 22758.94, 22205.20, 22664.22
03/26/08, 22581.75, 22811.35, 22428.43, 22617.01
03/25/08, 21841.78, 22529.80, 21691.55, 22464.52
03/20/08, 21173.30, 21471.67, 20896.14, 21108.22
03/19/08, 22191.88, 22191.88, 21779.84, 21866.94
03/18/08, 21444.61, 21467.18, 20572.92, 21384.61
03/17/08, 21318.03, 21473.40, 21041.26, 21084.61
03/14/08, 22536.12, 22747.14, 22151.51, 22237.11
