"","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01","2015-05-01","2015-06-01","2015-07-01","2015-08-01","2015-09-01","2015-10-01","2015-11-01","2015-12-01","2016-01-01","2016-02-01","2016-03-01","2016-04-01","2016-05-01","2016-06-01","2016-07-01","2016-08-01","2016-09-01","2016-10-01","2016-11-01","2016-12-01","2017-01-01","2017-02-01","2017-03-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-10-01","2017-11-01","2017-12-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","symbols"
"227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9900000,6964000,6516000,9434200,9170000,5818200,4594000,3308000,1838000,730000,408000,140000,470000,6278000,7548000,12676000,11046000,1674000,2578000,1936000,1204000,652000,11662000,574000,5200000,8752000,2288000,3454000,6320000,4142000,11556000,22232000,21258000,11828000,6412000,8454000,5950000,5840000,18582000,27530000,31614000,12558000,13899538,15373151,14134098,39261203,12752100,3076000,12406200,16758000,18957700,39958000,97988000,26470000,17682000,12449020,11144000,13414000,10318465,12452100,5096102,6102640,8045559,12730484,30834464,15518918,16224200,21548001,18215701,17193296,16409404,15712340,19650363,14276641,16839200,15825200,24850000,29063910,95025137,30517337,9690481,13058030,12355400,12045697,18994885,14595153,17815681,18815879,24219451,10322918,35375489,17886587,17513831,24426913,20139700,15902856,784528173,1183216141,276760351,578893543,613812237,164169058,249643427,211134640,228007600,243549482,528107374,697008147,318437038,231099223,392180800,508562644,308383600,29622800,29239200,147493318,36104400,77265160,51688400,26663600,50952800,25585682,"01269.HK"
"228",72309714,260161278,62100521,47918149,50295918,70531696,70546282,115844162,71752091,110388868,29293173,64099096,45548325,60040212,25488994,71549275,43896244,96339548,46628289,155359397,179846804,117218808,72678201,57153348,36865268,41624959,24525245,27496568,32590734,41740680,82662396,127583639,31844066,27917982,21428747,26179409,64300400,38486177,65648442,43743743,73810574,28719581,14073499,29461946,13480727,7584373,6954744,4712933,15215054,26694506,33578085,200591034,74894316,18365394,9604583,21401164,22345986,20660517,13757179,6790819,2813056,19536689,13952482,6064031,4119929,1596487,6013503,5489375,5886937,2648679,2862718,7853983,7046992,28706590,6790796,9008386,7836360,9075914,1806261,6131284,7066047,2610584,3428448,5997954,6142888,13084462,37780722,23948819,18006048,8937826,10190819,3673526,5756305,4334831,2861246,1656209,1005636,3940272,2032384,9654731,16449852,21672069,1082207,4459478,7717024,2503061,10903176,3221782,2227473,4606351,2949238,1759813,9251948,7631747,2954808,1530150,1186881,2214051,6167701,3037888,1472324,2414674,885886,1489678,2475272,17279049,37143440,12439514,6155387,11198005,19169130,73136872,14972075,23005740,5973624,31474624,106482350,57711222,143797960,74803927,79177972,40470882,19725832,42581718,39804494,37673855,16257812,29795131,11671676,7688821,15657861,12146010,9564823,8773824,7027887,5659077,4351366,14586334,6223775,4285622,6006510,4098474,7857786,5491907,3127619,5947142,4480612,6644099,6028933,11319186,6301374,5948599,41032087,26242370,11085728,9643853,6881235,5927561,9347187,10087658,13537973,7371431,4397685,4686862,6293693,6429611,5599283,16582085,57739440,10413224,44619738,"00127.HK"
"229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404848169,222652568,66517736,67252381,142168498,55657668,63075275,72174610,43559129,70343611,45859566,33081017,56160530,29926972,32987397,71266521,103944795,41525799,31669775,19619622,21763251,34441277,24889232,56712431,37345358,30167158,40857709,38406145,43447190,18881812,22209852,67591647,15501146,26360203,34209677,21060362,31605767,26739346,44552664,67823901,36292120,18731617,20254298,18448421,15174915,41270048,50166182,42586545,27361860,24389971,53242154,32088233,24289636,13569028,17727402,22584241,28572004,30776039,17157117,16703734,12836897,17195024,13888265,20050412,18147463,16691792,8808380,8465660,13409374,22126657,18125455,7899718,17538702,12823970,18605412,24540118,26899773,14716764,20792858,13012190,11297759,16754861,30168747,13757952,21663483,13271909,32162980,39945602,35152092,17724396,24642435,14462040,21493452,40268435,19862449,9576421,60516132,26005704,17175099,15022097,15083081,7653250,10976615,12403863,"01270.HK"
"230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328139660,146359031,70583947,75665588,89430693,18591253,4468167,5706156,27911789,6809000,7741019,4297561,5687396,4939625,5054986,12272285,6409282,3874125,2398793,4353011,7216506,4612094,11634995,6795759,1817046,980029,826148,2230835,1164439,1093425,1119375,854408,1301388,688207,1542809,2433192,1192604,1417357,969301,1629372,782585,981009,920162,1513418,709305,1775516,2133631,1641164,1281189,1572231,940091,1919498,806894,931455,1844590,1418713,3410800,4338398,2769135,1715212,2267320,952131,741601,551312,365379,559431,366353,531097,815105,763189,927550,1281022,1617910,1416626,1794810,3183756,954959,1761360,1566395,4435025,4995108,9556239,4496282,3501790,3874420,1978898,1671035,1196539,820481,2028808,5962495,1812425,974839,1802770,708147,400207,742235,606046,459222,630850,594418,"01271.HK"
"231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74330470,4398066,176114,794885,296301,74967,64257,232042,195694,334383,259413,804412,113047,39272,72590,29751,7142,22611,20227,1191,318908,24992,3571,22613,1191,34511,47597,99958,44032,0,19040,5949,14556,7836,1120,8739,3359,53741,2240,463508,316842,1026658,29111,54423,640737,28236,2172,137921,23891,19548,1661568,841644,402905,1122916,1006714,486394,351167,586000,2224000,2401000,503000,491000,"01272.HK"
"232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,523596700,70176194,12473343,15212118,13358988,8149347,21912692,1667085,3686427,4078913,6479784,26385536,30002509,16224280,7114865,10503608,11059301,12354258,124289371,143956960,59863605,48598407,19037478,13306877,9402138,7070215,3495425,7635833,2331927,6643524,3304399,1597619,2833039,4063504,3140661,5824858,3234932,2833032,1342501,6932991,3022444,5762581,3080843,10084523,4156461,3377733,25649333,3981058,1537977,730538,1326505,1358765,730086,2359113,960763,1365045,1184311,632584,1255652,1374567,560740,149533,686468,192557,316342,504318,302588,247570,1499186,1490015,45848,1305751,1826261,5160187,2098813,267562,583375,868485,1539586,1144818,640394,1197452,763209,586781,621045,291249,873748,927072,563760,1148400,304848,960480,1739304,2042064,271440,860583,423741,343906,1535292,"01273.HK"
"233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190829622,42517894,63244430,34704993,140033808,5934412,17085802,14702246,40087292,82854339,312323456,14223913,20108394,14923786,41763544,18986884,30578013,9006198,13697615,54050822,32428176,35688623,17072499,43618895,32431219,29080397,30266860,3597009,4769797,13965842,7457306,10900441,4500068,3374754,8445450,6873515,15205233,171242302,46373285,52173387,30386162,10641281,5641702,1749969,3938262,20026322,22659111,1856811,1866892,16220744,11081663,16480601,10069586,17595256,15010522,18388887,18880886,7877864,8407999,14630751,26752742,49301619,23071631,47611526,17647967,21557906,59492686,15663869,17250472,21740964,539341756,45950298,65787727,12613316,20543721,14542496,13595059,16609647,9479445,12155484,4792598,5055153,17177956,12285192,26496843,38192405,13045546,6556471,12566130,9463631,14879194,3757718,3304303,5515094,18968664,4095298,9466451,15317383,10159913,3923969,12469029,9028968,8779822,3408916,14235145,36958414,39952364,21104845,32815023,14007062,16691313,19908736,12522266,79998983,206244522,110146000,33632000,100604000,"01277.HK"
"234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81911886,196186389,60142221,75651407,28172099,46651391,40859771,16218342,21649432,31480621,40739673,132351350,19469267,19871332,13521379,48665444,29321379,16534178,16073284,16669570,11680240,9599521,7382803,2883690,9210091,6981006,2618898,5355760,2959874,3749485,8256171,12346995,5040557,8370084,6076454,8056145,15316250,6825107,8383478,13317746,15899848,17567993,20839244,10213732,84148682,235695951,52372679,19295660,5945631,16776246,62820448,41400448,17891983,17939689,50361679,25513878,64735861,153104695,52477491,18058575,17720139,13961789,11095999,"01278.HK"
"235",559828800,210473212,144864000,33524000,33445000,7892000,24902100,10664000,23240640,34741400,68514535,22747200,108186000,82668000,310008000,198198000,87332000,93844000,77476000,12024000,15408000,6012000,24380500,6553200,3855300,1184000,6060000,23044000,5080000,2352000,1406000,3826758,2516000,3630000,1388000,2508000,12774740,2033644,3734000,11696000,17867000,8464000,5876000,7101000,5014000,3606000,4198720,32668000,1879125000,3977453310,765922072,519486294,304877162,191382000,389424162,241111000,1098768200,250193407,88871977,152752250,69524000,60496000,82167658,50644474,26954526,25578540,32124500,25296008,580859931,457948883,93033000,104146011,406294000,380495260,63829000,55058000,45490500,15766000,949594000,392033000,293484000,109205200,130640040,250793331,64500000,27197617,24636000,132100312,28738000,40674518,12493750,33578000,88288840,23492000,199615200,50055066,52332000,36492000,12241228,8516000,18612000,17258000,111504000,33802516,12343360,15950483,15720000,142194400,208319000,46544000,261274650,129447425,67395700,22874000,12461806,10322266,12624000,8710000,6298000,5324000,10100500,10508724,6430680,16942400,22404000,11853500,7632000,90712000,33837000,74682580,248394632,85018880,113408000,58453000,35892500,41185309,47063000,29088000,21320165,27548000,21156000,28058890,10780000,999229705,225258554,360589200,74788800,593350681,658637282,151562000,95553000,49052000,86534000,100280000,48298000,120172000,170930000,57424400,92959000,51092000,49275000,20989580,46977105,87058000,66913000,49894000,20436000,28485000,30347992,37348120,21719714,57830000,66408000,61760231,104685000,127792000,44892000,31776000,18734000,21720000,53503000,41380000,39808000,32284000,11180000,15912400,15388045,16971708,10700000,8604000,16986000,"00128.HK"
"236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8986800,9417143,3793600,1069550,935300,572000,597525,612000,921100,701000,468200,134800,452500,143300,341500,335900,467200,297800,376000,171900,807700,548616,520300,431500,728800,461800,"01280.HK"
"237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14652000,2232000,1756000,40904000,38456000,448000,10740000,2608000,5168000,2716000,2200000,4248000,5084000,1808000,784000,1e+06,5816000,1780000,184000,260000,632000,924000,324000,296000,320000,220000,760000,460000,228000,124000,3108000,152000,216000,704000,220000,4919000,21324000,3740000,0,20314000,77718000,49988000,37216000,37532000,16672000,15472000,10696000,6120000,9030000,4559000,5987000,6324000,4674000,2998000,3572000,3398000,6224000,7597000,5790000,2928000,19020000,28368000,8842000,66598500,9447000,5018000,7439600,3124600,6905500,3003200,2498000,2753000,7477980,8642774,93297623,191926317,63795294,34016663,14424500,22018064,87721908,57272937,16801000,80490500,59528154,293952000,137914540,114487482,76878000,43048000,90885000,18659680,24705500,6149000,6948271,6469999,4990000,1894670,8507000,3484000,29897000,13778000,39130000,3948740,59764365,11526000,31495000,30332416,12116916,4415661,4871000,18129000,3749000,1599000,1427500,522000,801000,223000,3540088,428000,"01281.HK"
"238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1704302000,849070000,219186000,351122300,277323200,236918000,165370096,161332000,232536000,73248000,240550000,89200000,60104001,268540000,212484000,104692000,24272000,38280000,16900000,91508000,67372000,93028000,83124000,144902000,46060000,196756000,27526000,26610000,115520000,428172000,595300000,640784270,309886000,348842000,199987000,163216000,140372000,166024000,208928000,359879400,38656000,36920000,53384000,41208000,42664000,54252000,46732000,24772000,20620000,16808000,25378000,45560000,1027627900,163556000,803278129,456350340,247518000,246780888,486298000,380600000,206711397,535572991,79884002,618216581,207499902,146465102,108491152,49233677,886411967,567484704,287175721,524407102,386715778,196723102,112234340,205269700,112576300,242870148,1122901000,539838148,305797300,514456001,174764700,1169849624,238438734,464878627,160151568,362774715,249009165,315338000,221407020,99310775,65642530,35749053,252954000,204192800,468994405,834228574,644649430,264704288,55943536,307741964,377953204,224364007,283216100,343136000,262727200,310840000,358461671,408628800,330996000,927070593,1029652000,184305000,830549000,607857000,308541000,817314000,412857000,183787000,286904877,165103990,375307500,632731228,187321649,221932105,157403228,180664842,216228000,399758288,162416000,176833222,552138639,"01282.HK"
"239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520207157,118871991,32878024,24311956,35497053,13576604,9978750,34078011,56713799,169675781,141533171,208478787,63668176,46560376,52938111,33073975,23919108,30214705,30147117,26819968,25390329,22832585,25010826,26498114,20482749,25148740,25300563,"01283.HK"
"240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87774835,11565174,4710401,8865568,8514901,4818945,15872023,27814312,15294530,9914793,7062119,2925039,2865201,3133774,2344765,5392260,651239,782050,1982956,7020380,955995,5802760,1475040,3538707,1818759,1184214,8594634,6766555,7219360,4822135,7763461,7443405,4627185,3866561,6295799,5561942,1223967,1852249,2371028,1405147,5544995,834231,447096,1601971,3451611,2002964,776486,1577157,2855572,1813004,2135936,286643,3197853,13271587,4302110,2982566,782535,775544,593986,1604931,1493123,666711,540349,393390,649996,369651,256608,387734,492866,1216342,571545,1108017,848275,1054314,351803,2600715,3236371,1036779,744156,1728331,1402896,2246720,1071374,1024731,2105859,938371,1263000,748000,"01285.HK"
"241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95975813,465853322,92684713,31671945,19433977,16783110,10898448,14878851,18799872,44718984,7628279,5678751,7121379,11121363,3763795,10110943,6616303,5529641,6856222,7141130,4267520,13206954,3985304,16254195,3608301,6993929,12281473,4724000,755000,9259000,12274000,"01286.HK"
"242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12449245442,5728469998,7176301448,7964640889,4992600754,5591434363,3365805994,2883139993,5792534078,5010975496,2750075799,6582502599,4477214709,6242337770,6640145399,7946021280,5130672780,3630348924,3737159897,4157505555,4375161680,3114672982,4245964239,3302645556,2972326117,2896562139,3998212421,3631013801,3268776243,3779760837,4254356421,2868471980,3490240688,4182747924,2731778235,4108094862,4263169601,3916397489,3757515624,2969357228,4060123491,2816753781,3389994180,3376905155,6152352129,4151292866,3199799009,4710331566,4223720503,2979895106,3287615591,2342281465,3732879197,6089174260,4333307029,2461967139,3786232465,7910865203,5156009893,5217191508,5936274972,3922444074,4048715757,2822618803,3342799494,4938462353,4813962814,2769716085,3300383918,3018785955,2856443422,3667516751,2212644268,3202326396,4863097172,2098819814,2796259517,2462680717,1665877681,5079442839,5047491144,2943146551,3007648736,3942505309,3731672251,4258555774,3024204882,3601687415,3630717374,2817561152,9571382927,5599702764,6188363842,3553935330,3863561678,4081108202,3772907305,3685264734,2684922788,4626998026,3686683389,2588616863,2793060312,2269385679,2921703234,3757167998,4187825240,3561637423,1770708354,3485324282,1881735657,1699062054,1914816363,2028291258,2242888118,4235345126,5479498723,2508816477,1970623303,2525859833,2426294346,1702933348,1758234322,2189898625,2343052417,1701142055,2341748320,2696922774,4787130008,2439587886,3245459372,3680449981,2437772247,2430170812,2780595510,1293753435,1871138628,1679632158,"01288.HK"
"243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27572037,4523124,1972232,2232884,2370310,13279757,21977332,6983727,4373202,1815498,841584,1276016,901790,812634,630913,191943,352082,1017062,557089,5156872,1815499,2124993,3606577,1436724,18343717,4827508,1962573,6503873,1457740,970147,734264,527121,2132404,837255,6124805,1705699,2268879,687960,2562446,633364,897414,1566435,270728,1098607,490628,1371701,407775,388276,321668,456509,1162671,2241399,2465596,1801133,603267,382314,1124065,1470903,499234,242787,697880,1204470,441955,243837,1822993,2611261,118766,276944,721527,2285969,1169260,242262,356297,271690,778807,1220234,195490,316356,708912,571731,1068500,799000,429000,123500,282500,423500,"01289.HK"
"244",9714148,22598823,13542759,12459979,4439597,5260135,3824230,7162785,11166012,17943790,9541248,29661221,31899452,19901003,24392047,45901149,51140385,47320636,33049331,15484448,23341121,21071075,7283356,22354477,33195977,18241893,17540699,10252036,13985972,8788901,8468843,10835044,11944934,3088657,5893089,14444274,10136422,4951814,20794864,36006572,38685851,12850206,14867965,11338154,18906408,8825883,15837866,11242033,5478541,25170545,9200911,8302346,10152259,14666607,10849752,15120129,7757598,18188375,37612881,106871429,72206551,32158359,14600729,10376100,10883717,31262254,16792186,31743683,10276994,3637422,3317015,9173702,9829198,15613887,8018277,5346519,6103322,2952283,2893226,26681172,8254084,5016300,34692014,76952900,6860980,7687260,6055953,22578417,19317942,18623494,18296776,5834297,5386596,5408723,14636742,12145923,11690825,15137301,10068667,10659954,20950649,12982278,7212272,5756771,5393465,5518445,6848029,5632740,5093839,4873385,47147968,15693378,20045756,13658213,6174983,5903157,10400681,6343241,12283454,3779063,2077953,24455259,24927193,11043945,85697111,48874502,23741124,24883445,11077371,18582988,8830770,13768399,29666581,53581075,14004295,44410642,111401378,80131936,23956799,26849178,13566147,27031647,7743949,48380988,25106572,8978378,8655360,13379266,19809718,10139171,8616379,7178558,8503190,12580831,4617528,6639113,7929472,3536545,4349218,3733998,2128970,9925297,6178321,1401227,4089370,2962829,931865,1696419,2893656,6959718,6932279,2570030,4498296,4031960,2132201,4338302,2221025,4203216,4229087,7735361,7102693,7406383,9772092,5778791,13088918,5071837,2106945,8838570,1734444,1820268,1515694,"00129.HK"
